AvgSpotLen	BioSample	Experiment	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	ecotype	isolate	lat_lon	sex	Assay_Type	AssemblyName	BioProject	BioSampleModel	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	age	breed	cultivar	dev_stage	strain	tissue
199	SAMN05930607	SRX2313680	NBH-19	2018-05-14	9046	5247	2018-05-20	SRR4781699	SRS1771081	NBH-19	22-Jul-2008	New Bedford Harbor	NBH-19	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930608	SRX2313681	NBH-1	2018-05-14	7695	4611	2018-05-20	SRR4781701	SRS1771082	NBH-1	22-Jul-2008	New Bedford Harbor	NBH-1	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930611	SRX2313682	NBH-22	2018-05-14	9045	5380	2018-05-20	SRR4781702	SRS1771083	NBH-22	22-Jul-2008	New Bedford Harbor	NBH-22	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930612	SRX2313683	NBH-23	2018-05-14	8164	4872	2018-05-20	SRR4781704	SRS1771084	NBH-23	22-Jul-2008	New Bedford Harbor	NBH-23	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930609	SRX2313684	NBH-20	2018-05-14	9336	5553	2018-05-20	SRR4781705	SRS1771085	NBH-20	22-Jul-2008	New Bedford Harbor	NBH-20	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930610	SRX2313685	NBH-21	2018-05-14	12330	7071	2018-05-20	SRR4781707	SRS1771086	NBH-21	22-Jul-2008	New Bedford Harbor	NBH-21	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930615	SRX2313686	NBH-26	2018-05-14	12322	7217	2018-05-20	SRR4781709	SRS1771087	NBH-26	22-Jul-2008	New Bedford Harbor	NBH-26	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930616	SRX2313687	NBH-27	2018-05-14	7990	4805	2018-05-20	SRR4781711	SRS1771088	NBH-27	22-Jul-2008	New Bedford Harbor	NBH-27	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930613	SRX2313688	NBH-24	2018-05-14	13007	7515	2018-05-20	SRR4781713	SRS1771089	NBH-24	22-Jul-2008	New Bedford Harbor	NBH-24	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930614	SRX2313689	NBH-25	2018-05-14	10544	5931	2018-05-20	SRR4781714	SRS1771090	NBH-25	22-Jul-2008	New Bedford Harbor	NBH-25	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930357	SRX2313690	BI-11	2018-05-14	8434	4667	2018-05-20	SRR4781716	SRS1771091	BI-11	04-Aug-2011	Block Island	BI-11	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930358	SRX2313691	BI-12	2018-05-14	13819	7693	2018-05-20	SRR4781718	SRS1771092	BI-12	04-Aug-2011	Block Island	BI-12	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930359	SRX2313692	BI-14	2018-05-14	11235	6298	2018-05-20	SRR4781720	SRS1771093	BI-14	04-Aug-2011	Block Island	BI-14	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930360	SRX2313693	BI-15	2018-05-14	9504	5316	2018-05-20	SRR4781721	SRS1771095	BI-15	04-Aug-2011	Block Island	BI-15	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930506	SRX2313694	F-13	2018-05-14	1229	603	2018-05-20	SRR4781722	SRS1771094	F-13	23-Nov-2008	Flax Pond	F-13	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930356	SRX2313695	BI-10	2018-05-14	10534	5737	2018-05-20	SRR4781723	SRS1771096	BI-10	04-Aug-2011	Block Island	BI-10	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930431	SRX2313696	BP-38	2018-05-14	95	261	2018-05-20	SRR4781724	SRS1771097	BP-38	17-Dec-2008	Bridgeport	BP-38	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930432	SRX2313697	BP-39	2018-05-14	700	444	2018-05-20	SRR4781725	SRS1771098	BP-39	17-Dec-2008	Bridgeport	BP-39	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930437	SRX2313698	BP-43	2018-05-14	223	300	2018-05-20	SRR4781726	SRS1771099	BP-43	17-Dec-2008	Bridgeport	BP-43	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930438	SRX2313699	BP-44	2018-05-14	1017	532	2018-05-20	SRR4781728	SRS1771100	BP-44	17-Dec-2008	Bridgeport	BP-44	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930439	SRX2313700	BP-45	2018-05-14	1048	538	2018-05-20	SRR4781730	SRS1771101	BP-45	17-Dec-2008	Bridgeport	BP-45	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930440	SRX2313701	BP-46	2018-05-14	1049	546	2018-05-20	SRR4781731	SRS1771102	BP-46	17-Dec-2008	Bridgeport	BP-46	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930433	SRX2313702	BP-3	2018-05-14	701	441	2018-05-20	SRR4781733	SRS1771103	BP-3	17-Dec-2008	Bridgeport	BP-3	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930434	SRX2313703	BP-40	2018-05-14	551	399	2018-05-20	SRR4781735	SRS1771104	BP-40	17-Dec-2008	Bridgeport	BP-40	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930435	SRX2313704	BP-41	2018-05-14	764	461	2018-05-20	SRR4781736	SRS1771105	BP-41	17-Dec-2008	Bridgeport	BP-41	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930436	SRX2313705	BP-42	2018-05-14	912	509	2018-05-20	SRR4781738	SRS1771106	BP-42	17-Dec-2008	Bridgeport	BP-42	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930507	SRX2313706	F-14	2018-05-14	787	468	2018-05-20	SRR4781740	SRS1771107	F-14	23-Nov-2008	Flax Pond	F-14	40.9637 N 73.1342 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930371	SRX2313707	BI-28	2018-05-14	9578	5478	2018-05-20	SRR4781741	SRS1771109	BI-28	04-Aug-2011	Block Island	BI-28	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930372	SRX2313708	BI-29	2018-05-14	5836	3417	2018-05-20	SRR4781743	SRS1771108	BI-29	04-Aug-2011	Block Island	BI-29	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930375	SRX2313709	BI-32	2018-05-14	8450	4938	2018-05-20	SRR4781745	SRS1771111	BI-32	04-Aug-2011	Block Island	BI-32	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930376	SRX2313710	BI-33	2018-05-14	7556	4449	2018-05-20	SRR4781747	SRS1771110	BI-33	04-Aug-2011	Block Island	BI-33	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930373	SRX2313711	BI-2	2018-05-14	12107	6709	2018-05-20	SRR4781748	SRS1771112	BI-2	04-Aug-2011	Block Island	BI-2	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930374	SRX2313712	BI-30	2018-05-14	4501	2678	2018-05-20	SRR4781750	SRS1771113	BI-30	04-Aug-2011	Block Island	BI-30	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930379	SRX2313713	BI-36	2018-05-14	11043	6424	2018-05-20	SRR4781752	SRS1771114	BI-36	04-Aug-2011	Block Island	BI-36	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930380	SRX2313714	BI-37	2018-05-14	8850	5195	2018-05-20	SRR4781753	SRS1771115	BI-37	04-Aug-2011	Block Island	BI-37	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930377	SRX2313715	BI-34	2018-05-14	5834	3371	2018-05-20	SRR4781755	SRS1771116	BI-34	04-Aug-2011	Block Island	BI-34	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930378	SRX2313716	BI-35	2018-05-14	5440	3125	2018-05-20	SRR4781756	SRS1771119	BI-35	04-Aug-2011	Block Island	BI-35	41.1818 N 71.5793 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930618	SRX2313717	NBH-29	2018-05-14	7998	4740	2018-05-20	SRR4781758	SRS1771118	NBH-29	22-Jul-2008	New Bedford Harbor	NBH-29	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930617	SRX2313718	NBH-28	2018-05-14	12018	7183	2018-05-20	SRR4781760	SRS1771117	NBH-28	22-Jul-2008	New Bedford Harbor	NBH-28	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930620	SRX2313719	NBH-30	2018-05-14	10408	6075	2018-05-20	SRR4781761	SRS1771120	NBH-30	22-Jul-2008	New Bedford Harbor	NBH-30	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930619	SRX2313720	NBH-2	2018-05-14	8254	4876	2018-05-20	SRR4781763	SRS1771121	NBH-2	22-Jul-2008	New Bedford Harbor	NBH-2	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930622	SRX2313721	NBH-32	2018-05-14	5310	3202	2018-05-20	SRR4781765	SRS1771122	NBH-32	22-Jul-2008	New Bedford Harbor	NBH-32	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930621	SRX2313722	NBH-31	2018-05-14	6081	3680	2018-05-20	SRR4781766	SRS1771123	NBH-31	22-Jul-2008	New Bedford Harbor	NBH-31	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930624	SRX2313723	NBH-34	2018-05-14	8868	5183	2018-05-20	SRR4781769	SRS1771124	NBH-34	22-Jul-2008	New Bedford Harbor	NBH-34	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930623	SRX2313724	NBH-33	2018-05-14	7724	4407	2018-05-20	SRR4781770	SRS1771127	NBH-33	22-Jul-2008	New Bedford Harbor	NBH-33	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930626	SRX2313725	NBH-36	2018-05-14	10505	6151	2018-05-20	SRR4781772	SRS1771125	NBH-36	22-Jul-2008	New Bedford Harbor	NBH-36	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930625	SRX2313726	NBH-35	2018-05-14	7532	4334	2018-05-20	SRR4781773	SRS1771126	NBH-35	22-Jul-2008	New Bedford Harbor	NBH-35	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930402	SRX2313727	BI-8	2018-05-14	6572	3824	2018-05-20	SRR4781775	SRS1771128	BI-8	04-Aug-2011	Block Island	BI-8	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930401	SRX2313728	BI-7	2018-05-14	10173	5726	2018-05-20	SRR4781777	SRS1771130	BI-7	04-Aug-2011	Block Island	BI-7	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930508	SRX2313729	F-15	2018-05-14	927	515	2018-05-20	SRR4781780	SRS1771131	F-15	23-Nov-2008	Flax Pond	F-15	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930509	SRX2313730	F-16	2018-05-14	1322	632	2018-05-20	SRR4781784	SRS1771129	F-16	23-Nov-2008	Flax Pond	F-16	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930453	SRX2313731	BP-9	2018-05-14	1264	611	2018-05-20	SRR4781789	SRS1771132	BP-9	17-Dec-2008	Bridgeport	BP-9	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930503	SRX2313732	F-10	2018-05-14	702	442	2018-05-20	SRR4781792	SRS1771133	F-10	23-Nov-2008	Flax Pond	F-10	40.9637 N 73.1342 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930504	SRX2313733	F-11	2018-05-14	1149	574	2018-05-20	SRR4781793	SRS1771135	F-11	23-Nov-2008	Flax Pond	F-11	40.9637 N 73.1342 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930505	SRX2313734	F-12	2018-05-14	553	400	2018-05-20	SRR4781796	SRS1771134	F-12	23-Nov-2008	Flax Pond	F-12	40.9637 N 73.1342 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930410	SRX2313735	BP-16	2018-05-14	456	369	2018-05-20	SRR4781798	SRS1771136	BP-16	17-Dec-2008	Bridgeport	BP-16	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930409	SRX2313736	BP-15	2018-05-14	717	448	2018-05-20	SRR4781801	SRS1771137	BP-15	17-Dec-2008	Bridgeport	BP-15	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930408	SRX2313737	BP-14	2018-05-14	776	466	2018-05-20	SRR4781802	SRS1771139	BP-14	17-Dec-2008	Bridgeport	BP-14	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930407	SRX2313738	BP-13	2018-05-14	373	347	2018-05-20	SRR4781804	SRS1771138	BP-13	17-Dec-2008	Bridgeport	BP-13	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930406	SRX2313739	BP-12	2018-05-14	831	476	2018-05-20	SRR4781806	SRS1771140	BP-12	17-Dec-2008	Bridgeport	BP-12	41.1570 N 73.2189 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930405	SRX2313740	BP-11	2018-05-14	609	416	2018-05-20	SRR4781808	SRS1771141	BP-11	17-Dec-2008	Bridgeport	BP-11	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
